clip,species,probability
C_20090324_063100.wav,1,0
C_20090324_063100.wav,2,0
C_20090324_063100.wav,3,0
C_20090324_063100.wav,4,0
C_20090324_063100.wav,5,0
C_20090324_063100.wav,6,0
C_20090324_063100.wav,7,0
C_20090324_063100.wav,8,0
C_20090324_063100.wav,9,0
C_20090324_063100.wav,10,0
C_20090324_063100.wav,11,0
C_20090324_063100.wav,12,1
C_20090324_063100.wav,13,0
C_20090324_063100.wav,14,0
C_20090324_063100.wav,15,0
C_20090324_063100.wav,16,1
C_20090324_063100.wav,17,0
C_20090324_063100.wav,18,1
C_20090324_063100.wav,19,0
C_20090324_063100.wav,20,0
C_20090324_063100.wav,21,0
C_20090324_063100.wav,22,0
C_20090324_063100.wav,23,0
C_20090324_063100.wav,24,0
C_20090324_063100.wav,25,0
C_20090324_063100.wav,26,0
C_20090324_063100.wav,27,0
C_20090324_063100.wav,28,0
C_20090324_063100.wav,29,0
C_20090324_063100.wav,30,0
C_20090324_063100.wav,31,0
C_20090324_063100.wav,32,0
C_20090324_063100.wav,33,1
C_20090324_063100.wav,34,1
C_20090324_063100.wav,35,0
C_20090326_062700.wav,1,0.709750805880927648772171778546
C_20090326_062700.wav,2,0.944009724933775551392045599641
C_20090326_062700.wav,3,0.000000000000000000000000000000
C_20090326_062700.wav,4,0.443168430977083249722170421592
C_20090326_062700.wav,5,0.324665541702092386167066706548
C_20090326_062700.wav,6,0.683243208389866296670334122609
C_20090326_062700.wav,7,0.871277126805046431279322405317
C_20090326_062700.wav,8,0.997580131796394042886788611213
C_20090326_062700.wav,9,0.938077290991422341193128886516
C_20090326_062700.wav,10,0.763083604814300708873986422986
C_20090326_062700.wav,11,0.889923094944640946657443691947
C_20090326_062700.wav,12,0.683159281912384619417366593552
C_20090326_062700.wav,13,0.655638791391865205504529967584
C_20090326_062700.wav,14,0.846409638614441517390218905348
C_20090326_062700.wav,15,0.797814145492321546981884239358
C_20090326_062700.wav,16,0.523435337627322971876253632217
C_20090326_062700.wav,17,0.000000000000000000000000000000
C_20090326_062700.wav,18,0.832219294445261104087308012822
C_20090326_062700.wav,19,0.345900164162623258157225336618
C_20090326_062700.wav,20,0.978951920594012259257965524739
C_20090326_062700.wav,21,0.457920548435475804893712847843
C_20090326_062700.wav,22,0.907013033678304325668761975976
C_20090326_062700.wav,23,0.948080850824944754151601955527
C_20090326_062700.wav,24,0.724624685428164605482947990822
C_20090326_062700.wav,25,0.000000000000000000000000000000
C_20090326_062700.wav,26,0.870547295874497306655825923372
C_20090326_062700.wav,27,0.810217903651118565022670736653
C_20090326_062700.wav,28,0.703874249214980318711809559318
C_20090326_062700.wav,29,0.000000000000000000000000000000
C_20090326_062700.wav,30,0.737125800701358802058393848711
C_20090326_062700.wav,31,0.751224444932534707319859990093
C_20090326_062700.wav,32,0.980025137457204209567862562835
C_20090326_062700.wav,33,0.971526514687031217398782700911
C_20090326_062700.wav,34,0.723965241831459271892867946008
C_20090326_062700.wav,35,0.789024550940823576894445068319
C_20090328_062300.wav,1,0.615842171529903614768386432843
C_20090328_062300.wav,2,0.931238180737317677859721243294
C_20090328_062300.wav,3,0.000000000000000000000000000000
C_20090328_062300.wav,4,0.701900989933908592277589377773
C_20090328_062300.wav,5,0.376283750267640160203086452384
C_20090328_062300.wav,6,0.671885439761385594437115287292
C_20090328_062300.wav,7,0.796815041489467690283277079288
C_20090328_062300.wav,8,0.998731483748347859119576241937
C_20090328_062300.wav,9,0.917954754029171926532626457629
C_20090328_062300.wav,10,0.502756608058201326372227413231
C_20090328_062300.wav,11,0.842550630015322710164582531434
C_20090328_062300.wav,12,0.847579314334506728201290570723
C_20090328_062300.wav,13,0.489848618266613522465036112408
C_20090328_062300.wav,14,0.806137137842101836326946795452
C_20090328_062300.wav,15,0.319365439306276588382615955197
C_20090328_062300.wav,16,0.655389235991659546698429039679
C_20090328_062300.wav,17,0.000000000000000000000000000000
C_20090328_062300.wav,18,0.800405754368366140205637293548
C_20090328_062300.wav,19,0.509822634258021656350479133835
C_20090328_062300.wav,20,0.965517604855775313232868484192
C_20090328_062300.wav,21,0.503262724283763507315825336264
C_20090328_062300.wav,22,0.899596003144645495197551099409
C_20090328_062300.wav,23,0.951982378327652201122077713080
C_20090328_062300.wav,24,0.655040170227015883241961091699
C_20090328_062300.wav,25,0.000000000000000000000000000000
C_20090328_062300.wav,26,0.831460727489971018755454679194
C_20090328_062300.wav,27,0.759665285898950437548649006203
C_20090328_062300.wav,28,0.707926722219218040876853592636
C_20090328_062300.wav,29,0.000000000000000000000000000000
C_20090328_062300.wav,30,0.641125972543168165529436919314
C_20090328_062300.wav,31,0.636997991508629679557884628593
C_20090328_062300.wav,32,0.993814586338888972250060760416
C_20090328_062300.wav,33,0.973596310122571861889184674510
C_20090328_062300.wav,34,0.607066567590196615178399497381
C_20090328_062300.wav,35,0.720405497299492880713955855754
C_20090330_061800.wav,1,0.645559123986183536203498078976
C_20090330_061800.wav,2,0.885096149859009861948777597718
C_20090330_061800.wav,3,0.000000000000000000000000000000
C_20090330_061800.wav,4,0.390000463104159367233592092816
C_20090330_061800.wav,5,0.243874485613126301686293118109
C_20090330_061800.wav,6,0.631480804790578220675456577737
C_20090330_061800.wav,7,0.852084666976882121325331809203
C_20090330_061800.wav,8,0.998268650685499747687856597622
C_20090330_061800.wav,9,0.892726791599743441096848073357
C_20090330_061800.wav,10,0.832480559252362084521337237675
C_20090330_061800.wav,11,0.716183454015357545685560580750
C_20090330_061800.wav,12,0.911472021924462971753655438079
C_20090330_061800.wav,13,0.156920536623393114261659775366
C_20090330_061800.wav,14,0.816508397774247995926089060958
C_20090330_061800.wav,15,0.471366049874416881415584157367
C_20090330_061800.wav,16,0.483859481624943965627494435466
C_20090330_061800.wav,17,0.000000000000000000000000000000
C_20090330_061800.wav,18,0.891208232561392699189184440911
C_20090330_061800.wav,19,0.033241122813482903985971006477
C_20090330_061800.wav,20,0.971550637462471833316612901399
C_20090330_061800.wav,21,0.459470890087035344073740361637
C_20090330_061800.wav,22,0.855022457181155326466637234262
C_20090330_061800.wav,23,0.824009879965554636882529848663
C_20090330_061800.wav,24,0.746257922442679078045557616861
C_20090330_061800.wav,25,0.333664600202624894720315751329
C_20090330_061800.wav,26,0.764852075818385102046192969283
C_20090330_061800.wav,27,0.748562837260554503338028098369
C_20090330_061800.wav,28,0.343643606207721163947610421019
C_20090330_061800.wav,29,0.000000000000000000000000000000
C_20090330_061800.wav,30,0.729759649648246466746570604300
C_20090330_061800.wav,31,0.830146783662562004479923416511
C_20090330_061800.wav,32,0.985481678315762721354076347779
C_20090330_061800.wav,33,0.953457164937662193793244114204
C_20090330_061800.wav,34,0.000000000000000000000000000000
C_20090330_061800.wav,35,0.266625726315577571412518409488
C_20090401_061400.wav,1,0.627737050537414909001654450549
C_20090401_061400.wav,2,0.910630086299460295151675381931
C_20090401_061400.wav,3,0.000000000000000000000000000000
C_20090401_061400.wav,4,0.331135830460100200056672292703
C_20090401_061400.wav,5,0.000000000000000000000000000000
C_20090401_061400.wav,6,0.628093227357326644444412977464
C_20090401_061400.wav,7,0.803523318996415714110526096192
C_20090401_061400.wav,8,0.998422713584848353640666118736
C_20090401_061400.wav,9,0.889193557929899736080869843136
C_20090401_061400.wav,10,0.719640475664578782577507354290
C_20090401_061400.wav,11,0.809640205438492244205406223045
C_20090401_061400.wav,12,0.938382734407419705213726501825
C_20090401_061400.wav,13,0.742298157344356557274522856460
C_20090401_061400.wav,14,0.898714724689520072509196779720
C_20090401_061400.wav,15,0.571856401086977328418470278848
C_20090401_061400.wav,16,0.555045780888072992631521174189
C_20090401_061400.wav,17,0.000000000000000000000000000000
C_20090401_061400.wav,18,0.863028834583542403535716402985
C_20090401_061400.wav,19,0.245495704834215122680518561538
C_20090401_061400.wav,20,0.977952843478970490487256483902
C_20090401_061400.wav,21,0.188705826343222526908505187748
C_20090401_061400.wav,22,0.712809651122940035605779485195
C_20090401_061400.wav,23,0.916701766098607540023124329309
C_20090401_061400.wav,24,0.894174463427032661932969404006
C_20090401_061400.wav,25,0.602539194443367898124108705815
C_20090401_061400.wav,26,0.741309247880994393042897172563
C_20090401_061400.wav,27,0.883731857257102793035130616772
C_20090401_061400.wav,28,0.373297174110159390991725558706
C_20090401_061400.wav,29,0.000000000000000000000000000000
C_20090401_061400.wav,30,0.779178191097213757032591274765
C_20090401_061400.wav,31,0.739863757709819713781485006621
C_20090401_061400.wav,32,0.997907381956435246550540796306
C_20090401_061400.wav,33,0.965642540829221407427951362479
C_20090401_061400.wav,34,0.203411404208897916845444342471
C_20090401_061400.wav,35,0.136103837037610198024140117923
C_20090403_061000.wav,1,0.346034259458691040300948316144
C_20090403_061000.wav,2,0.857622241424543352295017939468
C_20090403_061000.wav,3,0.000000000000000000000000000000
C_20090403_061000.wav,4,0.273262402017522387787096249667
C_20090403_061000.wav,5,0.468858913452808612198907667334
C_20090403_061000.wav,6,0.683886361805584375161970456247
C_20090403_061000.wav,7,0.567574220329187362210632272763
C_20090403_061000.wav,8,0.995969739599991132905643098638
C_20090403_061000.wav,9,0.846862834741911152391935502237
C_20090403_061000.wav,10,0.723385449505417721383082607645
C_20090403_061000.wav,11,0.774283736042793213627533077670
C_20090403_061000.wav,12,0.935211150576969241221547690657
C_20090403_061000.wav,13,0.590405466315953253442216919211
C_20090403_061000.wav,14,0.810727409278288568827974813757
C_20090403_061000.wav,15,0.599616664195083970412269991357
C_20090403_061000.wav,16,0.454312315088889473457811618573
C_20090403_061000.wav,17,0.000000000000000000000000000000
C_20090403_061000.wav,18,0.847185418055703909345766078332
C_20090403_061000.wav,19,0.330561295922468745267508438701
C_20090403_061000.wav,20,0.922725184762469785582084114139
C_20090403_061000.wav,21,0.534531059742082481633929091913
C_20090403_061000.wav,22,0.835821313357484108053085947176
C_20090403_061000.wav,23,0.895009021602211740642474069318
C_20090403_061000.wav,24,0.740614855443457509309723718616
C_20090403_061000.wav,25,0.116148758822105180321671014099
C_20090403_061000.wav,26,0.494956386489008082207874394953
C_20090403_061000.wav,27,0.407600876840579551263488156110
C_20090403_061000.wav,28,0.432236950793167262752092483424
C_20090403_061000.wav,29,0.000000000000000000000000000000
C_20090403_061000.wav,30,0.710356910136663355359587512794
C_20090403_061000.wav,31,0.785888748866072739396315682825
C_20090403_061000.wav,32,0.933134273886378817763898041449
C_20090403_061000.wav,33,0.962942457494526893313491200388
C_20090403_061000.wav,34,0.000000000000000000000000000000
C_20090403_061000.wav,35,0.294620452764464912931430262688
C_20090405_060600.wav,1,0.619971648634759731066878885031
C_20090405_060600.wav,2,0.958417641174017842509158526809
C_20090405_060600.wav,3,0.000000000000000000000000000000
C_20090405_060600.wav,4,0.280665242140401560710927242326
C_20090405_060600.wav,5,0.000000000000000000000000000000
C_20090405_060600.wav,6,0.733886620662311806029265426332
C_20090405_060600.wav,7,0.866082964962031409683618221607
C_20090405_060600.wav,8,0.987373243098648156745866799611
C_20090405_060600.wav,9,0.871392967807135043756261438830
C_20090405_060600.wav,10,0.726963502189460708535762023530
C_20090405_060600.wav,11,0.699634195958638849255351033207
C_20090405_060600.wav,12,0.883649553353662353671893470164
C_20090405_060600.wav,13,0.487029960255025540227791225334
C_20090405_060600.wav,14,0.843156857572535889389087060408
C_20090405_060600.wav,15,0.693014638945473659958906864631
C_20090405_060600.wav,16,0.582446480416123013590379287052
C_20090405_060600.wav,17,0.000000000000000000000000000000
C_20090405_060600.wav,18,0.728863296811064875768693127611
C_20090405_060600.wav,19,0.321875298981129098763176443754
C_20090405_060600.wav,20,0.956257937991502604546667498653
C_20090405_060600.wav,21,0.588258015730376282448332858621
C_20090405_060600.wav,22,0.866234648487211211786984677019
C_20090405_060600.wav,23,0.948134017693911701485376397613
C_20090405_060600.wav,24,0.690245476180783024133802427968
C_20090405_060600.wav,25,0.025593278920990170099969418516
C_20090405_060600.wav,26,0.704940989001146656178775629087
C_20090405_060600.wav,27,0.540404039238099431763373559079
C_20090405_060600.wav,28,0.796331098182992414002967507258
C_20090405_060600.wav,29,0.000000000000000000000000000000
C_20090405_060600.wav,30,0.550540550109199111616931077151
C_20090405_060600.wav,31,0.861712003012082616848488214600
C_20090405_060600.wav,32,0.931784125506788130088864363643
C_20090405_060600.wav,33,0.968311714500888376377929489536
C_20090405_060600.wav,34,0.679973797099259646969926507154
C_20090405_060600.wav,35,0.796197642805417382660948533157
C_20090407_060200.wav,1,0.661666035458090107113093836233
C_20090407_060200.wav,2,0.924551901117655394735095342185
C_20090407_060200.wav,3,0.000000000000000000000000000000
C_20090407_060200.wav,4,0.655674607714304413796924109192
C_20090407_060200.wav,5,0.108203056369692296456719304842
C_20090407_060200.wav,6,0.452226767689336450750658968900
C_20090407_060200.wav,7,0.418749643229688883749872729823
C_20090407_060200.wav,8,0.996262320142768387221110515384
C_20090407_060200.wav,9,0.491850929588671381686992845061
C_20090407_060200.wav,10,0.680425147314430489586811745539
C_20090407_060200.wav,11,0.620136717773511092488547546964
C_20090407_060200.wav,12,0.246210745035745359743373228412
C_20090407_060200.wav,13,0.208866476656633937025731029280
C_20090407_060200.wav,14,0.292796277096614598889345870703
C_20090407_060200.wav,15,0.284537747676358643289518113306
C_20090407_060200.wav,16,0.674439868884603166421243258810
C_20090407_060200.wav,17,0.000000000000000000000000000000
C_20090407_060200.wav,18,0.626551972931385647846980191389
C_20090407_060200.wav,19,0.633424202524188295626572653418
C_20090407_060200.wav,20,0.676712718098049448300912445120
C_20090407_060200.wav,21,0.348992466036713855359607805440
C_20090407_060200.wav,22,0.816701556663969596705499043310
C_20090407_060200.wav,23,0.637109023375168725955575155240
C_20090407_060200.wav,24,0.471672430974221068566976100556
C_20090407_060200.wav,25,0.131343875138077881281617464992
C_20090407_060200.wav,26,0.674768241697428328151886489650
C_20090407_060200.wav,27,0.401302379097598804769120306446
C_20090407_060200.wav,28,0.659729340495142091427283048688
C_20090407_060200.wav,29,0.000000000000000000000000000000
C_20090407_060200.wav,30,0.073298670182337599676714035013
C_20090407_060200.wav,31,0.461819466779015197488433841499
C_20090407_060200.wav,32,0.902499181119704729781005880795
C_20090407_060200.wav,33,0.949700609533865258704565803782
C_20090407_060200.wav,34,0.000000000000000000000000000000
C_20090407_060200.wav,35,0.411173061370372017186980428960
C_20090409_055800.wav,1,0.511288775170820608551025543420
C_20090409_055800.wav,2,0.917831508811209340059633632336
C_20090409_055800.wav,3,0.000000000000000000000000000000
C_20090409_055800.wav,4,0.000000000000000000000000000000
C_20090409_055800.wav,5,0.125264519381168115685909469903
C_20090409_055800.wav,6,0.626596325922233465810506913840
C_20090409_055800.wav,7,0.858526961466231752773126117972
C_20090409_055800.wav,8,0.997057768445729131201460404554
C_20090409_055800.wav,9,0.844594942736003106986686361779
C_20090409_055800.wav,10,0.616633606767842401552570663625
C_20090409_055800.wav,11,0.839198822679881439867699555180
C_20090409_055800.wav,12,0.833697554171072496842498367187
C_20090409_055800.wav,13,0.160179242829575740891812074551
C_20090409_055800.wav,14,0.825603471478631334434794553090
C_20090409_055800.wav,15,0.513434405178064379171587461315
C_20090409_055800.wav,16,0.417329991322984761303871437121
C_20090409_055800.wav,17,0.000000000000000000000000000000
C_20090409_055800.wav,18,0.582801098678703777267173791188
C_20090409_055800.wav,19,0.159200616647754089605371063953
C_20090409_055800.wav,20,0.973340800932555927360567693540
C_20090409_055800.wav,21,0.479601213768861112107799726800
C_20090409_055800.wav,22,0.881287431698505874244631286274
C_20090409_055800.wav,23,0.887492717945666420575889787870
C_20090409_055800.wav,24,0.487789453076786228002958978323
C_20090409_055800.wav,25,0.101134816227264612287228828791
C_20090409_055800.wav,26,0.709923148371054191230200558493
C_20090409_055800.wav,27,0.589896243748224469172214412538
C_20090409_055800.wav,28,0.581900705373196824865544840577
C_20090409_055800.wav,29,0.000000000000000000000000000000
C_20090409_055800.wav,30,0.551093577287350866455994946591
C_20090409_055800.wav,31,0.867351650003084784223972292239
C_20090409_055800.wav,32,0.975415765080684282750667080109
C_20090409_055800.wav,33,0.960676978136757120374511487171
C_20090409_055800.wav,34,0.561285935640098654353380425164
C_20090409_055800.wav,35,0.611940859614135357347208810097
C_20090411_055400.wav,1,0.506799240975261966468679020181
C_20090411_055400.wav,2,0.946508876032351564866473836446
C_20090411_055400.wav,3,0.000000000000000000000000000000
C_20090411_055400.wav,4,0.430619357993812679197276338527
C_20090411_055400.wav,5,0.178894784025617870071300785639
C_20090411_055400.wav,6,0.638154464898430862085376702453
C_20090411_055400.wav,7,0.733675638884644376602750526217
C_20090411_055400.wav,8,0.986879337962490388314051870111
C_20090411_055400.wav,9,0.938422526467397433158623698546
C_20090411_055400.wav,10,0.494788766131344703858019329346
C_20090411_055400.wav,11,0.728681657392913018078672848787
C_20090411_055400.wav,12,0.771152968450425468915909732459
C_20090411_055400.wav,13,0.217218487829868078797801445035
C_20090411_055400.wav,14,0.785570965589275638230049025879
C_20090411_055400.wav,15,0.561393508969660448570948574343
C_20090411_055400.wav,16,0.442525254428089875879948067450
C_20090411_055400.wav,17,0.000000000000000000000000000000
C_20090411_055400.wav,18,0.449670093428350403641502452956
C_20090411_055400.wav,19,0.172984857589423057788735604845
C_20090411_055400.wav,20,0.913062460172686329862301590765
C_20090411_055400.wav,21,0.634226727103486265235687824315
C_20090411_055400.wav,22,0.907431200609238985954618783580
C_20090411_055400.wav,23,0.847757444449543484665809955914
C_20090411_055400.wav,24,0.183637619703402643622780487931
C_20090411_055400.wav,25,0.000000000000000000000000000000
C_20090411_055400.wav,26,0.623444400624171946034834945749
C_20090411_055400.wav,27,0.222214283097720621817927622033
C_20090411_055400.wav,28,0.593896948384512457508321858768
C_20090411_055400.wav,29,0.000000000000000000000000000000
C_20090411_055400.wav,30,0.372414061700673704180530876329
C_20090411_055400.wav,31,0.864842459642335636971210988122
C_20090411_055400.wav,32,0.832914496207706633867928758264
C_20090411_055400.wav,33,0.968845005549562543478714360390
C_20090411_055400.wav,34,0.717376850915438346589780849172
C_20090411_055400.wav,35,0.762702210745858755203130385780
C_20090413_055000.wav,1,0.696013581770194456055378395831
C_20090413_055000.wav,2,0.964587897579820108262538269628
C_20090413_055000.wav,3,0.000000000000000000000000000000
C_20090413_055000.wav,4,0.785514841543804132051320721075
C_20090413_055000.wav,5,0.377709931894054773415803083481
C_20090413_055000.wav,6,0.774728608111747374387334730272
C_20090413_055000.wav,7,0.882612172317457366332860146940
C_20090413_055000.wav,8,0.999672072494356078742328008957
C_20090413_055000.wav,9,0.958739792931189049873808016855
C_20090413_055000.wav,10,0.808724606351271635418243022286
C_20090413_055000.wav,11,0.927792695873037476239630905184
C_20090413_055000.wav,12,0.834557342699132620467139531684
C_20090413_055000.wav,13,0.800827533501243138402969634626
C_20090413_055000.wav,14,0.924050597846549970348917213414
C_20090413_055000.wav,15,0.831879761645687776372426469607
C_20090413_055000.wav,16,0.747424707516883612967717454012
C_20090413_055000.wav,17,0.000000000000000000000000000000
C_20090413_055000.wav,18,0.841509190292479836159600381507
C_20090413_055000.wav,19,0.555521568443464008879573157174
C_20090413_055000.wav,20,0.982779724714515579009344037331
C_20090413_055000.wav,21,0.349814766999452797513470159174
C_20090413_055000.wav,22,0.908943073045457961001147850766
C_20090413_055000.wav,23,0.964432290076897236197339680075
C_20090413_055000.wav,24,0.769877713643851491198688563600
C_20090413_055000.wav,25,0.000000000000000000000000000000
C_20090413_055000.wav,26,0.917340823608591149351809690415
C_20090413_055000.wav,27,0.884945427057230227241291231621
C_20090413_055000.wav,28,0.821542273650012200292280795111
C_20090413_055000.wav,29,0.000000000000000000000000000000
C_20090413_055000.wav,30,0.792793274885545518060325775878
C_20090413_055000.wav,31,0.840958039980502558563557613525
C_20090413_055000.wav,32,0.998685731693348177628877238021
C_20090413_055000.wav,33,0.978048752201296389685580834339
C_20090413_055000.wav,34,0.816010035820810664120017463574
C_20090413_055000.wav,35,0.614188417934617536531050063786
C_20090415_054600.wav,1,0.609601156923802567355608061916
C_20090415_054600.wav,2,0.953626462661729679126665359945
C_20090415_054600.wav,3,0.000000000000000000000000000000
C_20090415_054600.wav,4,0.796237755019308379722531299194
C_20090415_054600.wav,5,0.559148794530058612650691429735
C_20090415_054600.wav,6,0.733718311319124572023042674118
C_20090415_054600.wav,7,0.876708367025135659744705662888
C_20090415_054600.wav,8,0.998801741435119683210075436364
C_20090415_054600.wav,9,0.914768527191884395222132297931
C_20090415_054600.wav,10,0.631000883437944581899614604481
C_20090415_054600.wav,11,0.887150863278014512047775497194
C_20090415_054600.wav,12,0.790736325409326590296643644251
C_20090415_054600.wav,13,0.759488085407832969053742999677
C_20090415_054600.wav,14,0.349362431789166594242601604492
C_20090415_054600.wav,15,0.649263028225574245766438252758
C_20090415_054600.wav,16,0.725304401910614737758464798389
C_20090415_054600.wav,17,0.000000000000000000000000000000
C_20090415_054600.wav,18,0.757591659426170238589293148834
C_20090415_054600.wav,19,0.609080417501681514735878408828
C_20090415_054600.wav,20,0.921064335548477775006404044689
C_20090415_054600.wav,21,0.158647019328509775171198725729
C_20090415_054600.wav,22,0.858230318251817281272053605790
C_20090415_054600.wav,23,0.937437008054775366971966832352
C_20090415_054600.wav,24,0.633314522855753292418512501172
C_20090415_054600.wav,25,0.000000000000000000000000000000
C_20090415_054600.wav,26,0.897797544479852271948061570583
C_20090415_054600.wav,27,0.815939957969891271893914108659
C_20090415_054600.wav,28,0.820408408853557702400394191500
C_20090415_054600.wav,29,0.000000000000000000000000000000
C_20090415_054600.wav,30,0.614597910591025531346076604677
C_20090415_054600.wav,31,0.623825218310000595423048252997
C_20090415_054600.wav,32,0.998030275472650885149050736800
C_20090415_054600.wav,33,0.968325090624766127156419770472
C_20090415_054600.wav,34,0.617978206982149336212728485407
C_20090415_054600.wav,35,0.737467057384738389202993857907
C_20090417_054200.wav,1,0.666793449475731270226219749020
C_20090417_054200.wav,2,0.969758059453500242952372900618
C_20090417_054200.wav,3,0.000000000000000000000000000000
C_20090417_054200.wav,4,0.767164210587409467478892111103
C_20090417_054200.wav,5,0.526926420969339837085954059148
C_20090417_054200.wav,6,0.641237932512881414481853425968
C_20090417_054200.wav,7,0.797030772460113667854386676481
C_20090417_054200.wav,8,0.999629286564526542413489096361
C_20090417_054200.wav,9,0.948768927829949371144380165788
C_20090417_054200.wav,10,0.798503127678483748397297858901
C_20090417_054200.wav,11,0.893206229460038914069741622370
C_20090417_054200.wav,12,0.896919771535083065749915931519
C_20090417_054200.wav,13,0.882222379139718904106359786965
C_20090417_054200.wav,14,0.818743086021134103269503157208
C_20090417_054200.wav,15,0.872149925791795621599078458530
C_20090417_054200.wav,16,0.806857757436405864659434428177
C_20090417_054200.wav,17,0.000000000000000000000000000000
C_20090417_054200.wav,18,0.861277622761989158917117492820
C_20090417_054200.wav,19,0.673002188566784398382480958389
C_20090417_054200.wav,20,0.970474552541890300716431738692
C_20090417_054200.wav,21,0.413973491967222662069048055855
C_20090417_054200.wav,22,0.824230573466786964331731724087
C_20090417_054200.wav,23,0.958370296283847733498362231330
C_20090417_054200.wav,24,0.646616254734343920418382367643
C_20090417_054200.wav,25,0.000000000000000000000000000000
C_20090417_054200.wav,26,0.757735515403528792077736397914
C_20090417_054200.wav,27,0.621710098538960309610956755932
C_20090417_054200.wav,28,0.801136560212778348066819944506
C_20090417_054200.wav,29,0.000000000000000000000000000000
C_20090417_054200.wav,30,0.417789841452208432492909651046
C_20090417_054200.wav,31,0.833171495041714393892107182182
C_20090417_054200.wav,32,0.999028940750870786402515477675
C_20090417_054200.wav,33,0.980796227070082737853340404399
C_20090417_054200.wav,34,0.719564509367262017391908557329
C_20090417_054200.wav,35,0.649360890812229030188973410986
C_20090419_053900.wav,1,0.674212675538693906318599147198
C_20090419_053900.wav,2,0.967572093267021204887612384482
C_20090419_053900.wav,3,0.000000000000000000000000000000
C_20090419_053900.wav,4,0.865505256017131352486160267290
C_20090419_053900.wav,5,0.696402406794850881155412025691
C_20090419_053900.wav,6,0.806784224918989378849687454931
C_20090419_053900.wav,7,0.871241537331491011642015109828
C_20090419_053900.wav,8,0.999446903826273325144313730561
C_20090419_053900.wav,9,0.955991919846261417603727750247
C_20090419_053900.wav,10,0.638342533121155408792901653214
C_20090419_053900.wav,11,0.948233818958876484295217323961
C_20090419_053900.wav,12,0.838737286397917225500009408279
C_20090419_053900.wav,13,0.862052616051131370689120103634
C_20090419_053900.wav,14,0.876277453385097659932512215164
C_20090419_053900.wav,15,0.785241050458054812288821722177
C_20090419_053900.wav,16,0.819063472432950412382979266113
C_20090419_053900.wav,17,0.000000000000000000000000000000
C_20090419_053900.wav,18,0.871087303135427593048234484741
C_20090419_053900.wav,19,0.759208576130302681406192277791
C_20090419_053900.wav,20,0.982146893299301160240588615125
C_20090419_053900.wav,21,0.403186805220384303360958710982
C_20090419_053900.wav,22,0.916125799147613939510392810917
C_20090419_053900.wav,23,0.961391667553507023313841273193
C_20090419_053900.wav,24,0.804153757208838526615579667123
C_20090419_053900.wav,25,0.000000000000000000000000000000
C_20090419_053900.wav,26,0.924581155743466998053747829545
C_20090419_053900.wav,27,0.881232451404393324345676319354
C_20090419_053900.wav,28,0.869256355047430595561763766455
C_20090419_053900.wav,29,0.000000000000000000000000000000
C_20090419_053900.wav,30,0.794856566919955875860637206642
C_20090419_053900.wav,31,0.800778434225870916485234829452
C_20090419_053900.wav,32,0.998107486933224818947962830862
C_20090419_053900.wav,33,0.977859742784745189503325946134
C_20090419_053900.wav,34,0.777256980350654491651596345037
C_20090419_053900.wav,35,0.677424031697495654391616426437
C_20090421_053500.wav,1,0.753436979651713190087036764453
C_20090421_053500.wav,2,0.959934097278303366529428330978
C_20090421_053500.wav,3,0.000000000000000000000000000000
C_20090421_053500.wav,4,0.606062207307239253495367847790
C_20090421_053500.wav,5,0.409908708091218598745797407901
C_20090421_053500.wav,6,0.809205937139725328677286597667
C_20090421_053500.wav,7,0.873923815832522765667533803935
C_20090421_053500.wav,8,0.998386206112224283693024062813
C_20090421_053500.wav,9,0.922303153628679317499461376428
C_20090421_053500.wav,10,0.761739027862408768498880817788
C_20090421_053500.wav,11,0.874432189447984509200750835589
C_20090421_053500.wav,12,0.811102006101173222951672414638
C_20090421_053500.wav,13,0.524800456105523394079170884652
C_20090421_053500.wav,14,0.877499628924746088998176674068
C_20090421_053500.wav,15,0.620750650579440566012578983646
C_20090421_053500.wav,16,0.723638976938211109235510321014
C_20090421_053500.wav,17,0.000000000000000000000000000000
C_20090421_053500.wav,18,0.835887260295132050735844586598
C_20090421_053500.wav,19,0.342649612180104590208884474123
C_20090421_053500.wav,20,0.981620631258047438016944852279
C_20090421_053500.wav,21,0.588897554699299607960938374163
C_20090421_053500.wav,22,0.791268144729576516915869888180
C_20090421_053500.wav,23,0.923160309483340713043730829668
C_20090421_053500.wav,24,0.623842236521030990559211204527
C_20090421_053500.wav,25,0.000000000000000000000000000000
C_20090421_053500.wav,26,0.856009661425330081740980858740
C_20090421_053500.wav,27,0.792290831412016061108261055779
C_20090421_053500.wav,28,0.632530942553757857815810439206
C_20090421_053500.wav,29,0.000000000000000000000000000000
C_20090421_053500.wav,30,0.596443821743464441809123854910
C_20090421_053500.wav,31,0.852019811044894881391087437805
C_20090421_053500.wav,32,0.992904905881936805656096112216
C_20090421_053500.wav,33,0.982472493025903004237875393301
C_20090421_053500.wav,34,0.599772373108219625237325089984
C_20090421_053500.wav,35,0.544240059983551516253896807029
C_20090423_053100.wav,1,0.737048631947595511704207638104
C_20090423_053100.wav,2,0.969721771757241501887847334729
C_20090423_053100.wav,3,0.000000000000000000000000000000
C_20090423_053100.wav,4,0.801640166151946775840997361229
C_20090423_053100.wav,5,0.574042883338561571449076836871
C_20090423_053100.wav,6,0.804685803687482992252455460402
C_20090423_053100.wav,7,0.883994465696286368938672239892
